Time,Left Found,Left Calibrated,Left Pupil Diameter (mm),Left Pupil Pos X,Left Pupil Pos Y,Left Glint1 Pos X,Left Glint1 Pos Y,Left Glint2 Pos X,Left Glint2 Pos Y,Left Gaze Point X,Left Gaze Point Y,Right Found,Right Calibrated,Right Pupil Diameter (mm),Right Pupil Pos X,Right Pupil Pos Y,Right Glint1 Pos X,Right Glint1 Pos Y,Right Glint2 Pos X,Right Glint2 Pos Y,Right Gaze Point X,Right Gaze Point Y
417349.100,true,true,2.900,113.451,337.326,97.566,335.016,114.296,335.217,308,767,false,false,-1.000,14.547,322.667,7.690,318.965,24.768,319.413,0,0
417382.515,true,true,3.029,113.297,337.581,97.608,335.042,114.300,335.316,308,767,false,false,-1.000,14.547,322.667,7.690,318.965,24.768,319.413,0,0
417415.832,true,true,-1.000,113.327,338.135,97.559,335.499,114.207,335.821,307,767,false,false,-1.000,14.547,322.667,7.690,318.965,24.768,319.413,0,0
417448.732,false,true,-1.000,113.327,338.135,97.559,335.499,114.207,335.821,307,767,false,false,-1.000,14.547,322.667,7.690,318.965,24.768,319.413,0,0
417481.999,true,true,3.126,112.518,337.470,96.917,335.403,113.502,335.624,307,767,false,false,-1.000,14.547,322.667,7.690,318.965,24.768,319.413,0,0
417515.719,true,true,4.496,113.263,336.971,97.273,335.333,113.527,335.552,305,767,false,false,-1.000,14.547,322.667,7.690,318.965,24.768,319.413,0,0
417549.153,true,true,3.158,114.416,335.439,97.724,335.257,114.099,335.494,250,767,false,false,-1.000,14.547,322.667,7.690,318.965,24.768,319.413,0,0
417582.515,true,true,4.302,114.595,337.110,97.817,335.398,114.458,335.592,250,767,false,false,-1.000,14.547,322.667,7.690,318.965,24.768,319.413,0,0
417615.264,true,true,-1.000,114.910,337.655,98.306,335.682,114.829,335.799,239,763,false,false,-1.000,14.547,322.667,7.690,318.965,24.768,319.413,0,0
417649.146,false,true,-1.000,114.910,337.655,98.306,335.682,114.829,335.799,239,763,false,false,-1.000,14.547,322.667,7.690,318.965,24.768,319.413,0,0
417682.572,true,true,3.352,115.208,337.404,98.509,335.518,115.067,335.637,239,761,false,false,-1.000,14.547,322.667,7.690,318.965,24.768,319.413,0,0
417715.352,false,true,3.352,115.208,337.404,98.509,335.518,115.067,335.637,239,761,false,false,-1.000,14.547,322.667,7.690,318.965,24.768,319.413,0,0
417749.095,true,true,3.577,115.686,337.844,98.789,335.454,115.461,335.601,238,756,false,false,-1.000,14.547,322.667,7.690,318.965,24.768,319.413,0,0
417782.531,true,true,4.189,116.747,336.656,99.689,335.310,116.067,335.548,230,754,false,false,-1.000,14.547,322.667,7.690,318.965,24.768,319.413,0,0
417815.751,true,true,2.917,116.921,335.996,99.727,335.271,116.379,335.510,229,744,false,false,-1.000,14.547,322.667,7.690,318.965,24.768,319.413,0,0
417849.143,true,true,2.836,116.654,336.924,99.643,335.273,116.052,335.481,229,730,false,false,-1.000,14.547,322.667,7.690,318.965,24.768,319.413,0,0
417882.463,true,true,3.029,116.591,334.815,99.350,335.030,115.688,335.481,228,718,false,false,-1.000,14.547,322.667,7.690,318.965,24.768,319.413,0,0
417915.714,true,true,-1.000,116.120,336.787,98.993,335.087,115.502,335.470,227,713,false,false,-1.000,14.547,322.667,7.690,318.965,24.768,319.413,0,0
417949.091,true,true,5.785,115.927,336.615,98.757,335.230,115.423,335.439,226,709,false,false,-1.000,14.547,322.667,7.690,318.965,24.768,319.413,0,0
417982.466,true,true,3.561,115.775,336.568,98.632,335.187,115.132,335.256,224,700,false,false,-1.000,14.547,322.667,7.690,318.965,24.768,319.413,0,0
418015.713,true,true,3.497,115.408,336.791,98.521,335.159,114.847,335.381,224,673,false,false,-1.000,14.547,322.667,7.690,318.965,24.768,319.413,0,0
418049.090,true,true,3.625,114.552,336.948,97.552,335.365,113.880,335.539,224,644,false,false,-1.000,14.547,322.667,7.690,318.965,24.768,319.413,0,0
418082.479,true,true,4.544,108.366,335.352,94.297,335.272,110.992,335.703,224,633,false,false,-1.000,14.547,322.667,7.690,318.965,24.768,319.413,0,0
418115.880,false,true,4.544,108.366,335.352,94.297,335.272,110.992,335.703,224,633,false,false,-1.000,14.547,322.667,7.690,318.965,24.768,319.413,0,0
418149.095,true,true,4.963,108.028,335.192,94.291,335.249,110.959,335.635,224,629,false,false,-1.000,14.547,322.667,7.690,318.965,24.768,319.413,0,0
418182.469,true,true,4.915,108.360,337.037,94.502,335.357,111.046,335.678,224,614,false,false,-1.000,14.547,322.667,7.690,318.965,24.768,319.413,0,0
418215.716,false,true,4.915,108.360,337.037,94.502,335.357,111.046,335.678,224,614,false,false,-1.000,14.547,322.667,7.690,318.965,24.768,319.413,0,0
418248.701,true,true,5.752,109.074,336.494,95.471,335.018,112.059,335.411,224,587,false,false,-1.000,14.547,322.667,7.690,318.965,24.768,319.413,0,0
418282.041,true,true,5.092,109.830,336.285,96.238,334.753,112.766,335.051,224,585,false,false,-1.000,14.547,322.667,7.690,318.965,24.768,319.413,0,0
418315.703,true,true,4.415,110.851,335.560,97.121,334.527,113.814,334.858,224,581,false,false,-1.000,14.547,322.667,7.690,318.965,24.768,319.413,0,0
418349.083,true,true,3.416,111.977,334.629,98.500,334.430,115.011,334.723,224,577,false,false,-1.000,14.547,322.667,7.690,318.965,24.768,319.413,0,0
418382.447,false,true,3.416,111.977,334.629,98.500,334.430,115.011,334.723,224,577,false,false,-1.000,14.547,322.667,7.690,318.965,24.768,319.413,0,0
418415.690,true,true,3.078,114.598,335.474,101.226,334.349,117.920,334.762,224,575,false,false,-1.000,14.547,322.667,7.690,318.965,24.768,319.413,0,0
418449.109,true,true,6.896,115.933,335.076,102.225,334.347,118.900,334.815,250,571,false,false,-1.000,14.547,322.667,7.690,318.965,24.768,319.413,0,0
418482.463,false,true,6.896,115.933,335.076,102.225,334.347,118.900,334.815,250,571,false,false,-1.000,14.547,322.667,7.690,318.965,24.768,319.413,0,0
418515.709,true,true,6.349,116.860,336.308,103.049,334.453,119.737,334.907,305,545,false,false,-1.000,14.547,322.667,7.690,318.965,24.768,319.413,0,0
418549.079,false,true,6.349,116.860,336.308,103.049,334.453,119.737,334.907,305,545,false,false,-1.000,14.547,322.667,7.690,318.965,24.768,319.413,0,0
418582.562,true,true,4.592,117.065,335.473,103.395,334.515,119.973,334.758,305,542,false,false,-1.000,14.547,322.667,7.690,318.965,24.768,319.413,0,0
418615.697,true,true,-1.000,117.069,335.961,103.413,334.486,120.023,334.739,307,530,false,false,-1.000,14.547,322.667,7.690,318.965,24.768,319.413,0,0
418649.078,false,true,-1.000,117.069,335.961,103.413,334.486,120.023,334.739,307,530,false,false,-1.000,14.547,322.667,7.690,318.965,24.768,319.413,0,0
418682.443,false,true,-1.000,117.069,335.961,103.413,334.486,120.023,334.739,307,530,false,false,-1.000,14.547,322.667,7.690,318.965,24.768,319.413,0,0
418715.700,false,true,-1.000,117.069,335.961,103.413,334.486,120.023,334.739,307,530,false,false,-1.000,14.547,322.667,7.690,318.965,24.768,319.413,0,0
418749.073,true,true,7.154,112.476,334.147,100.204,334.112,117.000,334.446,307,523,false,false,-1.000,14.547,322.667,7.690,318.965,24.768,319.413,0,0
418782.461,true,true,3.497,111.913,335.207,99.617,334.023,116.510,334.162,321,518,false,false,-1.000,14.547,322.667,7.690,318.965,24.768,319.413,0,0
418815.692,true,true,5.656,111.346,333.825,99.212,334.134,115.983,334.617,500,502,false,false,-1.000,14.547,322.667,7.690,318.965,24.768,319.413,0,0
418849.067,false,true,5.656,111.346,333.825,99.212,334.134,115.983,334.617,500,502,false,false,-1.000,14.547,322.667,7.690,318.965,24.768,319.413,0,0
418882.442,true,true,5.221,111.011,334.421,98.959,334.605,115.696,335.003,505,494,false,false,-1.000,14.547,322.667,7.690,318.965,24.768,319.413,0,0
418915.708,true,true,-1.000,111.553,335.347,99.244,334.717,116.045,335.011,516,494,false,false,-1.000,14.547,322.667,7.690,318.965,24.768,319.413,0,0
418949.072,false,true,-1.000,111.553,335.347,99.244,334.717,116.045,335.011,516,494,false,false,-1.000,14.547,322.667,7.690,318.965,24.768,319.413,0,0
418982.446,true,true,-1.000,114.329,333.923,100.998,334.357,117.898,334.705,527,481,false,false,-1.000,14.547,322.667,7.690,318.965,24.768,319.413,0,0
419015.744,true,true,3.432,114.919,335.451,101.854,334.174,118.952,334.557,528,429,false,false,-1.000,14.547,322.667,7.690,318.965,24.768,319.413,0,0
419049.071,true,true,5.011,115.471,335.016,102.427,334.198,119.074,334.631,528,427,false,false,-1.000,14.547,322.667,7.690,318.965,24.768,319.413,0,0
419082.505,true,true,-1.000,116.154,335.127,102.988,334.235,119.970,334.542,532,406,false,false,-1.000,14.547,322.667,7.690,318.965,24.768,319.413,0,0
419115.688,true,true,-1.000,116.702,334.974,103.573,333.976,120.286,334.139,532,403,false,false,-1.000,14.547,322.667,7.690,318.965,24.768,319.413,0,0
419149.062,true,true,7.589,117.274,334.486,104.139,333.791,120.947,334.088,536,403,false,false,-1.000,14.547,322.667,7.690,318.965,24.768,319.413,0,0
419182.447,true,true,-1.000,117.546,335.133,104.446,333.592,121.173,334.051,538,403,false,false,-1.000,14.547,322.667,7.690,318.965,24.768,319.413,0,0
419215.679,true,true,-1.000,117.541,334.981,104.302,333.720,121.159,334.135,549,406,false,false,-1.000,14.547,322.667,7.690,318.965,24.768,319.413,0,0
419249.057,true,true,7.203,117.383,334.419,104.289,333.782,121.071,334.221,568,403,false,false,-1.000,14.547,322.667,7.690,318.965,24.768,319.413,0,0
