Time,Left Found,Left Calibrated,Left Pupil Diameter (mm),Left Pupil Pos X,Left Pupil Pos Y,Left Glint1 Pos X,Left Glint1 Pos Y,Left Glint2 Pos X,Left Glint2 Pos Y,Left Gaze Point X,Left Gaze Point Y,Right Found,Right Calibrated,Right Pupil Diameter (mm),Right Pupil Pos X,Right Pupil Pos Y,Right Glint1 Pos X,Right Glint1 Pos Y,Right Glint2 Pos X,Right Glint2 Pos Y,Right Gaze Point X,Right Gaze Point Y
265251.648,true,true,3.190,254.278,363.577,244.865,363.757,260.760,364.099,1001,12,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
265285.262,true,true,3.335,254.071,362.022,244.831,363.956,260.597,364.374,1001,10,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
265318.486,false,true,3.335,254.071,362.022,244.831,363.956,260.597,364.374,1001,10,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
265351.888,true,true,3.497,253.494,365.221,244.177,365.170,260.003,365.652,1001,10,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
265385.221,true,true,3.400,253.193,365.719,244.096,365.342,260.066,365.738,998,10,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
265418.230,true,true,3.658,253.336,366.365,244.059,365.430,260.087,365.791,998,10,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
265451.862,true,true,3.400,253.109,365.568,243.858,365.679,259.659,365.829,997,10,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
265485.060,true,true,3.593,252.111,365.629,242.860,365.765,258.656,365.918,997,12,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
265518.482,true,true,3.964,250.604,365.631,241.619,365.888,257.447,365.907,997,12,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
265551.607,true,true,4.254,253.311,366.685,242.404,365.618,257.980,366.054,993,13,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
265585.081,true,true,3.303,253.250,365.854,242.458,365.893,257.811,366.173,993,13,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
265618.480,true,true,3.819,252.614,365.875,241.818,365.859,257.181,366.182,988,37,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
265651.698,true,true,4.157,251.787,366.249,241.145,365.946,256.619,366.282,985,71,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
265685.043,false,true,4.157,251.787,366.249,241.145,365.946,256.619,366.282,985,71,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
265718.265,false,true,4.157,251.787,366.249,241.145,365.946,256.619,366.282,985,71,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
265751.853,false,true,4.157,251.787,366.249,241.145,365.946,256.619,366.282,985,71,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
265785.045,false,true,4.157,251.787,366.249,241.145,365.946,256.619,366.282,985,71,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
265818.296,true,true,3.255,250.626,364.799,239.973,366.063,255.467,366.388,984,71,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
265851.874,true,true,3.513,250.907,365.755,240.192,366.072,255.710,366.316,983,99,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
265885.090,true,true,3.932,251.278,365.096,240.443,365.966,255.939,366.252,983,99,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
265918.312,true,true,3.448,251.220,365.796,240.727,365.874,256.034,366.152,983,99,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
265951.853,true,true,3.432,251.493,366.343,240.874,366.152,256.237,366.691,981,105,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
265985.231,true,true,3.609,251.536,366.828,240.938,366.750,256.227,367.119,969,126,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
266018.502,true,true,3.497,251.720,367.587,241.158,367.209,256.527,367.553,961,142,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
266051.685,false,true,3.497,251.720,367.587,241.158,367.209,256.527,367.553,961,142,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
266085.012,true,true,3.754,252.021,367.632,241.575,367.588,257.024,367.991,961,158,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
266118.512,true,true,3.561,251.766,367.444,241.071,367.570,256.565,367.865,961,158,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
266151.675,true,true,3.609,250.695,367.735,240.301,367.576,255.876,367.822,955,161,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
266185.228,false,true,3.609,250.695,367.735,240.301,367.576,255.876,367.822,955,161,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
266218.471,false,true,3.609,250.695,367.735,240.301,367.576,255.876,367.822,955,161,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
266251.673,true,true,3.674,249.574,367.804,238.994,367.535,254.419,367.801,950,165,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
266285.039,false,true,3.674,249.574,367.804,238.994,367.535,254.419,367.801,950,165,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
266318.252,false,true,3.674,249.574,367.804,238.994,367.535,254.419,367.801,950,165,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
266351.585,true,true,3.529,248.513,368.017,237.955,367.691,253.400,368.022,812,170,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
266385.054,true,true,3.658,248.949,367.951,237.971,367.727,253.541,368.085,799,173,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
266418.491,true,true,4.109,248.901,367.530,237.969,367.734,253.562,368.065,792,173,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
266451.582,true,true,3.545,248.914,367.828,237.928,367.834,253.500,368.233,783,173,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
266485.043,false,true,3.545,248.914,367.828,237.928,367.834,253.500,368.233,783,173,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
266518.280,true,true,3.239,248.776,367.516,237.886,367.840,253.477,368.189,782,173,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
266551.840,true,true,4.770,248.629,368.078,237.712,367.974,253.299,368.242,778,173,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
266585.232,true,true,3.432,248.425,368.321,237.538,368.073,253.170,368.532,776,175,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
266618.291,true,true,3.513,248.642,368.837,237.450,368.601,253.014,368.907,775,176,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
266651.625,true,true,3.480,248.407,368.085,237.602,368.815,253.096,369.044,775,176,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
266684.629,true,true,4.189,248.471,368.779,237.682,368.766,253.156,369.013,775,182,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
266718.299,true,true,3.642,248.368,368.855,237.572,368.780,253.060,369.020,771,182,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
266751.855,false,true,3.642,248.368,368.855,237.572,368.780,253.060,369.020,771,182,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
266785.038,true,true,4.641,247.973,369.625,236.921,368.811,252.513,369.187,769,182,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
266818.499,true,true,3.368,247.824,368.803,236.656,368.988,252.252,369.216,768,182,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
266851.976,true,true,3.674,247.466,368.612,236.482,368.980,252.046,369.122,767,182,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
266885.036,true,true,5.479,247.268,368.746,236.203,368.905,251.856,369.123,763,182,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
266918.337,true,true,3.480,246.630,368.968,235.618,369.016,251.345,369.297,763,173,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
266951.618,false,true,3.480,246.630,368.968,235.618,369.016,251.345,369.297,763,173,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
