Time,Left Found,Left Calibrated,Left Pupil Diameter (mm),Left Pupil Pos X,Left Pupil Pos Y,Left Glint1 Pos X,Left Glint1 Pos Y,Left Glint2 Pos X,Left Glint2 Pos Y,Left Gaze Point X,Left Gaze Point Y,Right Found,Right Calibrated,Right Pupil Diameter (mm),Right Pupil Pos X,Right Pupil Pos Y,Right Glint1 Pos X,Right Glint1 Pos Y,Right Glint2 Pos X,Right Glint2 Pos Y,Right Gaze Point X,Right Gaze Point Y
4283624.951,false,true,3.658,269.823,346.872,260.798,343.194,277.512,343.150,855,539,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4283658.344,true,true,4.576,270.257,346.107,261.303,343.172,277.973,343.284,855,539,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4283691.695,true,true,3.303,270.420,346.155,261.362,343.234,278.030,343.350,855,544,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4283724.859,true,true,4.318,270.348,345.866,261.313,343.296,278.018,343.375,862,557,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4283758.235,true,true,4.044,270.195,346.363,261.192,343.224,277.989,343.405,863,563,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4283791.611,true,true,4.641,270.017,346.315,261.008,343.276,277.900,343.343,865,582,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4283824.983,true,true,3.400,269.821,346.743,260.660,343.462,277.424,343.537,967,582,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4283858.364,true,true,3.352,269.173,347.172,260.475,343.518,277.028,343.665,978,585,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4283891.883,true,true,4.576,268.951,346.612,260.008,343.540,276.823,343.749,981,588,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4283924.858,true,true,3.416,268.291,347.204,259.564,343.662,276.295,343.972,989,601,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4283958.305,true,true,4.061,268.014,347.678,259.250,343.703,275.936,343.843,991,605,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4283991.765,true,true,3.335,267.905,346.880,258.972,343.605,275.729,343.926,991,628,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4284025.132,true,true,3.529,267.991,347.068,259.015,343.643,275.769,343.902,997,644,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4284058.270,true,true,3.303,268.258,347.264,259.506,344.009,276.103,344.091,997,645,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4284091.764,true,true,3.996,268.945,348.335,260.015,344.521,276.878,344.723,1001,645,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
