1398893550948,565,1
1398893551208,570,1
1398893551468,575,0
1398893551741,580,1
1398893552000,585,1
1398893552274,590,1
1398893552546,595,1
1398893552859,600,0
1398893553120,605,0
1398893553376,610,0
1398893553665,612,0
1398893553920,620,0
1398893554184,630,0
1398893554455,635,0
1398893554735,640,0
1398893555002,645,4
1398893555271,655,0
1398893555540,660,0
1398893555828,665,1
1398893559529,670,0
1398893562885,675,1
1398893563196,685,0
1398893563452,690,0
1398893563697,695,0
1398893563939,710,1
-
1398893564222,550,0
1398893564461,555,0
1398893564712,560,1
1398893564990,565,1
1398893565260,570,2
1398893565516,575,0
1398893565784,580,1
1398893566042,585,1
1398893566283,590,1
1398893566537,595,1
1398893566871,600,0
1398893567124,605,2
1398893567380,610,1
1398893567624,612,0
1398893567879,620,0
1398893568148,630,0
1398893568401,635,0
1398893568659,640,0
1398893568912,645,2
1398893569166,655,0
1398893569426,660,0
1398893569682,665,0
1398893569931,670,0
1398893570165,675,0
1398893570436,685,0
1398893570683,690,0
1398893570949,695,0
1398893571228,710,2
-
1398893571502,550,0
1398893571770,555,1
1398893572019,560,1
1398893572277,565,1
1398893572518,570,2
1398893572775,575,0
1398893573032,580,1
1398893573276,585,2
1398893573531,590,1
1398893573789,595,1
1398893574042,600,0
1398893574303,605,2
1398893574566,610,1
1398893574816,612,0
1398893575079,620,0
1398893575333,630,0
1398893575593,635,0
1398893575848,640,0
1398893576107,645,3
1398893576345,655,0
1398893576591,660,1
1398893576828,665,0
1398893577080,670,0
1398893577332,675,0
1398893577569,685,0
1398893577820,690,0
1398893578051,695,0
1398893578305,710,1
-
1398893578563,550,0
1398893578800,555,1
1398893579041,560,1
1398893579297,565,1
1398893579538,570,0
1398893579792,575,0
1398893580048,580,1
1398893580303,585,2
1398893580557,590,1
1398893580834,595,1
1398893581088,600,1
1398893581338,605,1
1398893581592,610,1
1398893581862,612,0
1398893582121,620,0
1398893582371,630,0
1398893582603,635,0
1398893582860,640,0
1398893583107,645,2
1398893583373,655,0
1398893583634,660,0
1398893583876,665,2
1398893584122,670,0
1398893584365,675,0
1398893584637,685,0
1398893584899,690,0
1398893585177,695,0
1398893585434,710,4
-
1398893585717,550,0
1398893585972,555,0
1398893586243,560,1
1398893586516,565,1
1398893586796,570,0
1398893587084,575,0
1398893587348,580,1
1398893587622,585,2
1398893587935,590,1
1398893588182,595,1
1398893588437,600,1
1398893588708,605,1
1398893588966,610,0
1398893589217,612,1
1398893589496,620,0
1398893589743,630,0
1398893590013,635,0
1398893590280,640,0
1398893590554,645,1
1398893590798,655,0
1398893591045,660,0
1398893591303,665,1
1398893591562,670,0
1398893591867,675,0
1398893592119,685,1
1398893592384,690,0
1398893592637,695,0
1398893592898,710,4
-
1398893593179,550,0
1398893593602,560,1
1398893593870,565,1
1398893594120,570,2
1398893594371,575,0
1398893594639,580,1
1398893594900,585,1
1398893595154,590,1
1398893595408,595,1
1398893595667,600,0
1398893595929,605,2
1398893596186,610,0
1398893596454,612,0
1398893596738,620,0
1398893596995,630,0
1398893597261,635,0
1398893597511,640,0
1398893597768,645,1
1398893598033,655,0
1398893598281,660,2
1398893598531,665,1
1398893598798,670,0
1398893599084,675,0
1398893599349,685,1
1398893599621,690,0
1398893599879,695,0
1398893600125,710,3
-
1398893600390,550,0
1398893600657,555,1
1398893600905,560,1
1398893601152,565,1
1398893601418,570,1
1398893601673,575,1
1398893601923,580,1
1398893602178,585,1
1398893602418,590,1
1398893602705,595,1
1398893602960,600,0
1398893603213,605,0
1398893603495,610,1
1398893603778,612,0
1398893604058,620,1
1398893604333,630,0
1398893604617,635,0
1398893604892,640,0
1398893605161,645,1
1398893605428,655,0
1398893605683,660,3
1398893605949,665,0
1398893606216,670,1
1398893606485,675,0
1398893606740,685,2
1398893606990,690,0
1398893607250,695,0
1398893607497,710,3
-
1398893607787,550,0
1398893608024,555,1
1398893608280,560,1
1398893608548,565,1
1398893608808,570,3
1398893609055,575,1
1398893609299,580,1
1398893609556,585,1
1398893609826,590,1
1398893610103,595,1
1398893610349,600,0
1398893610609,605,1
1398893610865,610,0
1398893611120,612,0
1398893611375,620,0
1398893611636,630,0
1398893611887,635,0
1398893612132,640,0
1398893612393,645,0
1398893612643,655,0
1398893612911,660,3
1398893613158,665,1
1398893613423,670,1
1398893613672,675,0
1398893613928,685,0
1398893614167,690,0
1398893614446,695,0
1398893614702,710,2
-
1398893614951,550,0
1398893615202,555,0
1398893615482,560,2
1398893615729,565,1
1398893615973,570,4
1398893616230,575,0
1398893616487,580,1
1398893616741,585,1
1398893617006,590,1
1398893617257,595,1
1398893617530,600,0
1398893617819,605,1
1398893618087,610,0
1398893618342,612,1
1398893618588,620,0
1398893618842,630,0
1398893619117,635,0
1398893619376,640,1
1398893619638,645,0
1398893619889,655,2
1398893620166,660,4
1398893620416,665,0
1398893620677,670,1
1398893620933,675,0
1398893621221,685,1
1398893621470,690,0
1398893621738,695,0
1398893622005,710,3
-
1398893622264,550,0
1398893622529,555,0
1398893622789,560,1
1398893623046,565,1
1398893623318,570,3
1398893623571,575,1
1398893623842,580,1
1398893624100,585,2
1398893624350,590,1
1398893624605,595,1
1398893624854,600,0
1398893625104,605,0
1398893625340,610,0
1398893625590,612,0
1398893625856,620,0
1398893626101,630,0
1398893626357,635,0
1398893626608,640,0
1398893626866,645,0
1398893627103,655,1
1398893627373,660,1
1398893627624,665,1
1398893627884,670,2
1398893628148,675,0
1398893628405,685,1
1398893628683,690,0
1398893628941,695,0
1398893629211,710,2
-
1398893629466,550,0
1398893629712,555,0
1398893629957,560,3
1398893630210,565,1
1398893630473,570,2
1398893630724,575,0
1398893630972,580,1
1398893631217,585,1
1398893631464,590,1
1398893631706,595,1
1398893631950,600,0
1398893632212,605,1
1398893632466,610,0
1398893632714,612,0
1398893632957,620,1
1398893633192,630,0
1398893633455,635,0
1398893633698,640,0
1398893633957,645,1
1398893634206,655,1
1398893634447,660,0
1398893634691,665,1
1398893634935,670,1
1398893635189,675,2
1398893635444,685,2
1398893635693,690,0
1398893635952,695,0
1398893636192,710,2
-
1398893636439,550,0
1398893636669,555,1
1398893636914,560,3
1398893637164,565,1
1398893637420,570,1
1398893637666,575,0
1398893637909,580,2
1398893638155,585,1
1398893638411,590,2
1398893638712,595,1
1398893639123,600,1
1398893639371,605,0
1398893639621,610,1
1398893639865,612,1
1398893640110,620,0
1398893640352,630,0
1398893640608,635,0
1398893640871,640,0
1398893641121,645,0
1398893641377,655,2
1398893641629,660,0
1398893641873,665,0
1398893642145,670,2
1398893642401,675,2
1398893642659,685,0
1398893642928,690,0
1398893643184,695,0
1398893643439,710,2
-
1398893643717,550,0
1398893643953,555,1
1398893644202,560,1
1398893644455,565,1
1398893644699,570,1
1398893644947,575,0
1398893645193,580,1
1398893645442,585,2
1398893645694,590,2
1398893645941,595,2
1398893646194,600,1
1398893646430,605,1
1398893646704,610,1
1398893646981,612,0
1398893647223,620,0
1398893648234,630,0
1398893648493,635,0
1398893648866,640,0
1398893649117,645,1
1398893649378,655,3
1398893649635,660,0
1398893649887,665,1
1398893650152,670,2
1398893650408,675,1
1398893650659,685,1
1398893650943,690,0
1398893651190,695,0
1398893651436,710,1
-
1398893651698,550,0
1398893651956,555,0
1398893652200,560,2
1398893652459,565,2
1398893652722,570,0
1398893652966,575,0
1398893653218,580,1
1398893653463,585,2
1398893653717,590,1
1398893653969,595,1
1398893654245,600,0
1398893654502,605,1
1398893654772,610,1
1398893655030,612,1
1398893655292,620,0
1398893655548,630,2
1398893655795,635,0
1398893656053,640,0
1398893656306,645,1
1398893656558,655,1
1398893656826,660,0
1398893657110,665,1
1398893657364,670,2
1398893657614,675,3
1398893657896,685,0
1398893658153,690,0
1398893658396,695,0
1398893658638,710,1
-
1398893658907,550,0
1398893659163,555,0
1398893659415,560,2
1398893659664,565,4
1398893659914,570,0
1398893660149,575,0
1398893660388,580,1
1398893660633,585,1
1398893660882,590,2
1398893661138,595,3
1398893661393,600,1
1398893661653,605,1
1398893661921,610,1
1398893662155,612,0
1398893662406,620,1
1398893662658,630,1
1398893662904,635,0
1398893663171,640,0
1398893663416,645,1
1398893663669,655,2
1398893663907,660,0
1398893664162,665,1
1398893664420,670,4
1398893664670,675,2
1398893664928,685,1
1398893665171,690,0
1398893665422,695,0
1398893665667,710,1
-
1398893665937,550,1
1398893666185,555,1
1398893666463,560,2
1398893666730,565,1
1398893666982,570,1
1398893667240,575,0
1398893667504,580,3
1398893667766,585,1
1398893668009,590,1
1398893668284,595,1
1398893668530,600,1
1398893668790,605,1
1398893669072,610,1
1398893669331,612,1
1398893669589,620,0
1398893669846,630,1
1398893670095,635,0
1398893670344,640,1
1398893670588,645,1
1398893670821,655,4
1398893671075,660,0
1398893671329,665,0
1398893671584,670,2
1398893671823,675,2
1398893672059,685,0
1398893672311,690,0
1398893672572,695,0
1398893672825,710,3
-
1398893673080,550,0
1398893673318,555,1
1398893673571,560,1
1398893673823,565,3
1398893674071,570,0
1398893674306,575,1
1398893674546,580,3
1398893674795,585,2
1398893675035,590,1
1398893675277,595,2
1398893675547,600,1
1398893675807,605,1
1398893676059,610,1
1398893676305,612,1
1398893676555,620,0
1398893676800,630,1
1398893677060,635,0
1398893677305,640,0
1398893677559,645,1
1398893677832,655,3
1398893678089,660,0
1398893678339,665,1
1398893678595,670,2
1398893678860,675,3
1398893679114,685,0
1398893679360,690,0
1398893679611,695,0
1398893679856,710,4
-
1398893680110,550,0
1398893680358,555,0
1398893680599,560,1
1398893680852,565,3
1398893681117,570,0
1398893681363,575,0
1398893681605,580,3
1398893681837,585,1
1398893682091,590,1
1398893682342,595,1
1398893682588,600,2
1398893682815,605,1
1398893683060,610,1
1398893683321,612,1
1398893683582,620,0
1398893683837,630,1
1398893684089,635,0
1398893684353,640,1
1398893684600,645,1
1398893684852,655,4
1398893685103,660,1
1398893685348,665,3
1398893685584,670,4
1398893685833,675,2
1398893686078,685,1
1398893686335,690,3
1398893686580,695,1
1398893686837,710,3
-
1398893687100,550,0
1398893687356,555,0
1398893687606,560,2
1398893687848,565,2
1398893688121,570,0
1398893688383,575,1
1398893688615,580,2
1398893688863,585,1
1398893689109,590,1
1398893689364,595,2
1398893689617,600,1
1398893689877,605,1
1398893690136,610,1
1398893690392,612,1
1398893690646,620,2
1398893690918,630,1
1398893691193,635,0
1398893691452,640,1
1398893691711,645,1
1398893691947,655,6
1398893692199,660,1
1398893692431,665,0
1398893692684,670,3
1398893692940,675,3
1398893693197,685,1
1398893693444,690,1
1398893693705,695,0
1398893693971,710,3
-
1398893694242,550,1
1398893694498,555,0
1398893694760,560,2
1398893695010,565,1
1398893695280,570,1
1398893695535,575,0
1398893695790,580,5
1398893696039,585,1
1398893696312,590,1
1398893696558,595,1
1398893696808,600,1
1398893697047,605,1
1398893697297,610,3
1398893697551,612,1
1398893697810,620,1
1398893698057,630,1
1398893698318,635,0
1398893698577,640,1
1398893698826,645,1
1398893699073,655,6
1398893699320,660,1
1398893699578,665,1
1398893699821,670,2
1398893700074,675,0
1398893700318,685,1
1398893700572,690,1
1398893700822,695,0
1398893701066,710,2
-
1398893701319,550,0
1398893701591,555,1
1398893701876,560,3
1398893702134,565,3
1398893702386,570,0
1398893702633,575,1
1398893702906,580,2
1398893703144,585,1
1398893703402,590,1
1398893703658,595,1
1398893703914,600,2
1398893704167,605,1
1398893704402,610,2
1398893704635,612,3
1398893704892,620,2
1398893705147,630,4
1398893705387,635,0
1398893705654,640,1
1398893705912,645,1
1398893706163,655,5
1398893706408,660,1
1398893706655,665,2
1398893706911,670,3
1398893707172,675,2
1398893707430,685,0
1398893707677,690,2
1398893707943,695,0
1398893708193,710,2
-
1398893708454,550,1
1398893708698,555,1
1398893708957,560,2
1398893709209,565,1
1398893709454,570,1
1398893709702,575,2
1398893709955,580,2
1398893710224,585,1
1398893710470,590,1
1398893710723,595,2
1398893711019,600,1
1398893711264,605,1
1398893711512,610,2
1398893711759,612,1
1398893712031,620,2
1398893712267,630,1
1398893712511,635,0
1398893712761,640,3
1398893713003,645,1
1398893713235,655,5
1398893713477,660,1
1398893713728,665,3
1398893714000,670,5
1398893714259,675,7
1398893714508,685,0
1398893714759,690,4
1398893715029,695,1
1398893715281,710,3
-
1398893715544,550,1
1398893715785,555,1
1398893716041,560,1
1398893716299,565,2
1398893716553,570,1
1398893716813,575,4
1398893717059,580,1
1398893717308,585,1
1398893717571,590,1
1398893717818,595,1
1398893718056,600,1
1398893718310,605,1
1398893718555,610,2
1398893718800,612,2
1398893719037,620,2
1398893719281,630,3
1398893719528,635,0
1398893719778,640,1
1398893720029,645,1
1398893720287,655,4
1398893720538,660,0
1398893720782,665,1
1398893721028,670,5
1398893721279,675,4
1398893721519,685,2
1398893721761,690,2
1398893721998,695,4
1398893722246,710,2
-
1398893722501,550,2
1398893722792,555,1
1398893723068,560,1
1398893723314,565,2
1398893723571,570,1
1398893723821,575,2
1398893724068,580,1
1398893724337,585,1
1398893724596,590,1
1398893724846,595,2
1398893725097,600,1
1398893725353,605,1
1398893725600,610,1
1398893725831,612,1
1398893726067,620,2
1398893726331,630,4
1398893726582,635,0
1398893726847,640,1
1398893727099,645,5
1398893727336,655,3
1398893727604,660,0
1398893727860,665,0
1398893728111,670,4
1398893728346,675,3
1398893728588,685,2
1398893728834,690,1
1398893729086,695,1
1398893729344,710,1
-
1398893729606,550,5
1398893729857,555,1
1398893730103,560,1
1398893730352,565,3
1398893730601,570,2
1398893730847,575,1
1398893731103,580,1
1398893731351,585,2
1398893731593,590,1
1398893731840,595,1
1398893732094,600,1
1398893732361,605,1
1398893732615,610,1
1398893732870,612,2
1398893733124,620,0
1398893733403,630,3
1398893733639,635,0
1398893733913,640,2
1398893734152,645,3
1398893734399,655,4
1398893734641,660,0
1398893734891,665,2
1398893735128,670,5
1398893735389,675,4
1398893735625,685,1
1398893735889,690,1
1398893736142,695,2
1398893736392,710,1
-
1398893736646,550,6
1398893736897,555,1
1398893737147,560,1
1398893737398,565,2
1398893737632,570,3
1398893737893,575,1
1398893738129,580,4
1398893738380,585,3
1398893738646,590,1
1398893738903,595,1
1398893739153,600,1
1398893739392,605,1
1398893739653,610,1
1398893739899,612,1
1398893740142,620,2
1398893740410,630,4
1398893740654,635,0
1398893740907,640,3
1398893741147,645,4
1398893741394,655,4
1398893741648,660,2
1398893741901,665,1
1398893742149,670,5
1398893742403,675,3
1398893742645,685,0
1398893742904,690,1
1398893743162,695,2
1398893743415,710,1
-
1398893743667,550,4
1398893743906,555,1
1398893744158,560,1
1398893744417,565,2
1398893744667,570,1
1398893744911,575,1
1398893745155,580,2
1398893745403,585,6
1398893745644,590,1
1398893745898,595,1
1398893746142,600,1
1398893746386,605,1
1398893746641,610,1
1398893746874,612,1
1398893747119,620,1
1398893747367,630,3
1398893747616,635,0
1398893747881,640,3
1398893748130,645,5
1398893748382,655,3
1398893748630,660,0
1398893748863,665,1
1398893749115,670,5
1398893749355,675,5
1398893749600,685,0
1398893749890,690,0
1398893750156,695,1
1398893750391,710,1
-
1398893750636,550,9
1398893750881,555,1
1398893751128,560,1
1398893751380,565,2
1398893751639,570,2
1398893751893,575,1
1398893752151,580,2
1398893752406,585,7
1398893752666,590,1
1398893752925,595,1
1398893753197,600,3
1398893753454,605,1
1398893753723,610,1
1398893753966,612,2
1398893754210,620,2
1398893754461,630,3
1398893754710,635,0
1398893754955,640,2
1398893755225,645,2
1398893755470,655,4
1398893755703,660,2
1398893755949,665,2
1398893756215,670,5
1398893756467,675,6
1398893756708,685,1
1398893756967,690,1
1398893757211,695,1
1398893757457,710,1
-
1398893757701,550,8
1398893757952,555,1
1398893758193,560,1
1398893758442,565,4
1398893758698,570,3
1398893758949,575,1
1398893759190,580,2
1398893759434,585,6
1398893759680,590,2
1398893759946,595,1
1398893760190,600,5
1398893760443,605,2
1398893760695,610,1
1398893760942,612,3
1398893761191,620,1
1398893761440,630,1
1398893761702,635,0
1398893761961,640,4
1398893762209,645,4
1398893762452,655,3
1398893762694,660,3
1398893762933,665,2
1398893763185,670,5
1398893763451,675,5
1398893763686,685,0
1398893763928,690,1
1398893764161,695,3
1398893764411,710,1
-
1398893764704,550,6
1398893764964,555,1
1398893765213,560,1
1398893765462,565,2
1398893765709,570,1
1398893766017,575,1
1398893766278,580,2
1398893766530,585,5
1398893766769,590,6
1398893766999,595,1
1398893767230,600,4
1398893767478,605,2
1398893767745,610,2
1398893767992,612,1
1398893768241,620,1
1398893768490,630,1
1398893768757,635,0
1398893769011,640,5
1398893769259,645,4
1398893769511,655,6
1398893769767,660,3
1398893770035,665,2
1398893770289,670,3
1398893770531,675,6
1398893770766,685,1
1398893771034,690,3
1398893771282,695,3
1398893771525,710,1
-
1398893771772,550,2
1398893772024,555,1
1398893772267,560,1
1398893772529,565,3
1398893772778,570,2
1398893773028,575,1
1398893773284,580,2
1398893773524,585,6
1398893773778,590,6
1398893774029,595,1
1398893774272,600,4
1398893774520,605,3
1398893774763,610,1
1398893775024,612,7
1398893775267,620,1
1398893775501,630,1
1398893775741,635,0
1398893775988,640,6
1398893776223,645,2
1398893776470,655,8
1398893776732,660,3
1398893776991,665,2
1398893777251,670,5
1398893777505,675,6
1398893777754,685,3
1398893778007,690,0
1398893778268,695,6
1398893778511,710,1
-
1398893778763,550,2
1398893779073,555,1
1398893779325,560,1
1398893779570,565,4
1398893779836,570,6
1398893780084,575,1
1398893780328,580,2
1398893780581,585,6
1398893780845,590,7
1398893781095,595,1
1398893781350,600,5
1398893781606,605,2
1398893781867,610,6
1398893782127,612,5
1398893782379,620,1
1398893782616,630,1
1398893782890,635,0
1398893783151,640,0
1398893783397,645,3
1398893783648,655,9
1398893783887,660,4
1398893784144,665,2
1398893784390,670,4
1398893784650,675,6
1398893784895,685,1
1398893785143,690,1
1398893785392,695,6
1398893785652,710,1
-
1398893785929,550,1
1398893786186,555,1
1398893786443,560,0
1398893786697,565,4
1398893786949,570,3
1398893787195,575,1
1398893787455,580,1
1398893787702,585,4
1398893787954,590,7
1398893788187,595,1
1398893788439,600,7
1398893788689,605,2
1398893788952,610,5
1398893789199,612,4
1398893789436,620,1
1398893789699,630,1
1398893789959,635,0
1398893790237,640,3
1398893790493,645,3
1398893790752,655,9
1398893790999,660,2
1398893791251,665,2
1398893791501,670,4
1398893791760,675,7
1398893792009,685,4
1398893792258,690,0
1398893792503,695,5
1398893792742,710,5
-
1398893793012,550,3
1398893793259,555,1
1398893793525,560,1
1398893793779,565,4
1398893794026,570,5
1398893794289,575,1
1398893794543,580,2
1398893794790,585,4
1398893795030,590,11
1398893795280,595,1
1398893795532,600,5
1398893795777,605,1
1398893796039,610,4
1398893796285,612,5
1398893796534,620,2
1398893796782,630,1
1398893797033,635,0
1398893797290,640,5
1398893797542,645,3
1398893797801,655,9
1398893798038,660,3
1398893798291,665,2
1398893798538,670,3
1398893798797,675,7
1398893799053,685,1
1398893799296,690,0
1398893799548,695,5
1398893799796,710,2
-
1398893800044,550,3
1398893800298,555,1
1398893800548,560,1
1398893800799,565,3
1398893801042,570,5
1398893801300,575,2
1398893801560,580,3
1398893801825,585,4
1398893802089,590,11
1398893802342,595,1
1398893802592,600,5
1398893802853,605,2
1398893803087,610,6
1398893803327,612,2
1398893803578,620,1
1398893803838,630,1
1398893804082,635,0
1398893804334,640,2
1398893804572,645,3
1398893804825,655,12
1398893805074,660,3
1398893805336,665,3
1398893805571,670,3
1398893805822,675,5
1398893806069,685,4
1398893806334,690,0
1398893806570,695,6
1398893806816,710,5
-
1398893807078,550,1
1398893807318,555,1
1398893807581,560,1
1398893807836,565,2
1398893808070,570,3
1398893808316,575,1
1398893808580,580,1
1398893808836,585,5
1398893809078,590,7
1398893809337,595,1
1398893809599,600,6
1398893809849,605,2
1398893810101,610,7
1398893810351,612,2
1398893810613,620,3
1398893810867,630,1
1398893811115,635,0
1398893811371,640,2
1398893811620,645,4
1398893811883,655,7
1398893812133,660,4
1398893812389,665,1
1398893812635,670,4
1398893812880,675,6
1398893813127,685,5
1398893813378,690,0
1398893813608,695,4
1398893813868,710,6
-
1398893814149,550,1
1398893814406,555,2
1398893814687,560,4
1398893814954,565,2
1398893815226,570,7
1398893815487,575,2
1398893815737,580,1
1398893815988,585,3
1398893816218,590,7
1398893816463,595,1
1398893816710,600,3
1398893816966,605,2
1398893817210,610,7
1398893817462,612,5
1398893817721,620,3
1398893817974,630,1
1398893818211,635,0
1398893818452,640,2
1398893818694,645,4
